Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
LDAL_III_A_1	14754.348916322851	15535.387639986884	16487.51224848125	17361.405534229456	18229.497224416456	19450.31055144789	21197.08269159204	22944.134241470136	24472.17993354401	26400.224551190277	28297.969566398584	30262.401885531104	32835.89216696055	33975.258318505534	35548.756686103115	36943.93794814634	38330.1947637913	39673.42357444831	40673.34160320535	41213.74473750023	42363.58976330147	43488.386658796946	44013.65861382728	43938.06231956141	44353.70581116076	44710.25964147787	45339.51371839557	45831.123485412805	45970.915301848116	45974.37743547499	46322.55591181801	46970.458062511076	46986.44586978992	46987.8062512263	47365.08213604115	47957.313671151984	47821.058681649214	48073.19033622231	48040.83747898538	48444.308552030925	48478.604479877074	48320.03952823949	47361.85167827138	46739.05572899734	46476.81774899574	46205.929691536374	46193.454939137955	46246.24484384412	46301.98412006728	46153.186695395045	45952.01902574395	45719.721867209024	45667.35878384156	45279.94350736754	45498.00814839329	45570.932566242416	45366.806491027535	44947.33108828859	44570.61843686886	44573.639142513035	44167.790889496486	44318.49346364665	44605.485301070636	44104.79304342822	43754.02529806039	43093.1029764182	42014.820682372745	41174.39294097418	39959.82815598597	39538.86858458051	39448.02617175013	39666.64167664169	39162.74694303765	38647.51338539895	37676.44260539544	36864.31962994468	36567.15838400071	36191.78885427615	35958.764133933924	35562.378945136894	34848.078696643875	33810.10290990579	33200.98685215815	32196.130451363213	31283.51314841594	30052.83966371468	28934.917856599124	27469.519650311944	26214.971400142822	24658.845716225365	22911.389406595237	20809.939076030394	17425.659028927585	15103.990602140357	13274.770834437315	10441.353014257338	7683.111769003352	5816.628612837723	3933.6230004853933	1698.988641120546
LDAL_III_A_18	17029.901074979352	17620.615143763534	18786.826722653062	19257.115811271877	19997.124180797742	21494.44071946285	23536.71399364619	25597.668472532216	27553.787317061822	30182.18050191423	32933.856878130224	35306.50436657907	38127.306428669865	39753.14531213274	41656.22287373571	43644.46891220735	45608.23681811713	47763.05422292676	49309.49549121041	50199.30830899456	51824.32624129106	53082.867864424465	53809.05961299227	53818.98620599038	54142.40933659386	54375.48871628805	55098.19822496663	55519.35800739558	55588.533661989575	55273.050353277795	55439.65750048245	56059.70433421804	56208.35235126844	56399.43099921395	56697.73521017846	57208.12984677107	56944.42212893286	57378.24070405792	57490.04583308426	57746.894134017195	57897.20908413223	57914.448433463025	56918.58080552404	56530.73056377124	56392.6857846467	56066.1668557132	55880.86271414479	55598.01247902957	55707.13548966932	55570.215634155255	55244.49898166112	54959.44451607085	54821.63655860961	54078.669227301325	54244.962460149465	54372.91542022375	54411.339089100904	53660.0281765344	52938.60584754097	52879.977680454715	52645.07858833235	52507.185682577016	52373.85188657771	52097.69027963329	51813.375510141384	50247.90150484552	48654.47517901152	47465.39447896398	46869.48286846328	46763.783365429466	46536.55232660295	46596.76387686057	46154.263059139375	45639.48996451974	44426.05794037091	43031.00623018577	42693.773297781176	42517.476412713826	41626.183406167445	40601.9538032521	39572.9948037675	38371.89020741645	37417.762638581786	36427.12485895642	35065.8892073865	33458.6850921988	31643.332994319244	30042.02880160686	28306.065468707173	26610.3208505493	24551.040052285847	22282.01267347429	19053.67201820565	16531.918711906088	14800.845596551375	12183.290935466608	9062.417481036864	6698.578383772796	4077.6595040733037	1811.1187452084685
LDAL_III_A_3	18607.82974905288	19004.487248985635	20320.138136550122	20863.12212840381	21655.80293828159	23543.459828498337	26004.167765623657	28242.5926682148	30622.147835675187	33428.45942839118	36395.79373537142	39248.98131992223	42574.976728315036	44283.128535566735	46526.03797789566	49164.39780747385	51346.07841052614	54111.194101745336	56201.22538118602	57179.53789758465	59314.278283210864	60828.615685929304	61347.35775497799	61206.39241135273	61798.72787357033	61909.48826994936	62361.775060178	62973.74276566337	62939.81851968685	62146.70091704895	62126.83608130437	62819.9069520877	62781.989120649065	62856.42772892773	63111.18577272818	63624.65663424706	63280.275326235314	63497.52488035979	62944.47514590066	63017.52092714771	62996.55311116087	62945.49934655472	61985.44630348427	61353.228298854076	61196.905523431284	60838.10367521252	60558.263270425356	60249.37165383354	60505.947256095475	59973.816095588496	59318.69054023496	59088.96785879219	58983.87795282517	58235.42375170569	58515.64592486996	58663.58664222806	58848.14908025053	58362.53542372907	57497.69742417068	57595.68507160409	57483.86639610821	57468.798417849	57261.17323066418	57108.64808633612	56670.81453708913	54561.79697521231	52672.21044776189	51126.62150476845	50293.86506654373	49951.550278261224	49778.243263897435	49692.65063398367	49202.17815865922	48529.423684072186	47230.37225579687	45522.92506476675	45035.929114245584	44914.42246456933	44276.07801236831	43317.37510098384	42062.24810720347	40456.144629744624	39213.515907870344	38095.12101752533	36835.690612561266	34755.714210671824	32812.358732069144	31632.324937012178	29780.74021398662	28223.158933267427	25892.577796372374	23196.952306538602	19406.583016502685	16658.561263546166	14868.383879475743	12302.81344117942	9512.37838609514	6791.196828752096	3996.6902414220444	1783.1632847041424
LDAL_III_A_4	16437.495790562043	17080.45369815646	17630.50288586703	18170.17438030498	19009.3297887685	20536.12373196347	22528.016850726413	24581.238403564665	26273.9282358385	28303.345295043193	30476.376450677693	32874.59056367815	35642.76999721535	36872.00863439695	38678.36426479344	40460.73664795871	41572.33838911764	43032.29994934598	44368.13992724424	45289.25330082578	47004.82784258901	48256.37801626065	48510.74374441301	48299.878568217064	48913.65858136763	49259.099782468475	49918.29779542974	50590.52107980384	50700.558889460146	50528.713459867286	50852.016261297416	51438.79055973352	51469.99060533724	51531.88491792804	51795.11424556646	52133.29564956482	51858.033969637836	52001.55060152466	51875.46094934716	52198.59722376322	52142.13921894695	51923.15890954636	50937.26330062611	50417.77725130973	50304.22209563073	50032.74530462027	50065.70156580866	50037.51697777732	49870.12068642512	49607.63103552911	49318.738703431656	49132.00576455738	49104.715847504005	48798.50944376169	48926.38363665143	48970.844308838	48959.9336268662	48694.646935257726	48095.57495183926	48313.99976345014	48090.81518849084	48107.76348225364	48123.514929981415	47743.3451515552	47293.9189917248	46255.40496021063	45104.818776009306	43903.420507403185	43033.04251964504	42611.406573753025	42379.84592007826	42159.154535198344	41503.54056515814	40938.40860184418	39831.22177843107	38558.453613896316	38083.21468431048	37938.84187879369	37727.55309225816	37454.92855786042	36713.813930551085	35694.08432504918	34780.121932167975	33824.80050999609	33053.22846477426	31603.13030397835	29956.741067782772	28408.773404492957	27139.454888392032	25837.622075799118	24008.147932141346	21845.78061912214	18358.291327476214	16050.192460512411	14467.968101759638	11587.166726444782	8617.01936242399	6293.382944503019	4143.269999786574	1746.6057397171835
LDAL_III_H_1	21616.71345811047	22211.38887376943	22962.630819722206	23610.300235539133	24813.464416021103	27082.673372639452	29361.569227275584	31606.96978227945	33943.96161775666	36773.23831252944	39634.88507708254	42486.794938457875	45416.85037669303	46708.65672905917	48519.06814384984	50691.21930622851	51925.553292932076	53597.9133232257	55300.736361207135	56435.45692330671	57862.67697375193	58966.95485737513	59374.789015027345	59275.32083946683	59733.52637000196	60026.87273851168	60546.36851244696	61085.7168106239	61081.36508302282	60482.52495220162	60741.41423942479	61269.8899406583	61139.807697765114	60934.78839171399	61262.308845796186	61767.73535868221	61296.05352045566	61199.43630950754	61184.404964742214	61284.077422982475	61077.30447267063	60908.43778739254	60257.69098013782	59719.707523145466	59526.74034975408	58604.63574175067	58179.892860615604	58021.95848065604	57580.65759178616	56851.878172086406	55991.214253012746	55744.18626618873	55391.09509456462	54903.89238923781	54549.58094710617	54332.9192906815	53949.07418311915	53394.26000570836	52677.283764387015	52684.38124924095	52186.99637489421	51981.27550753031	51596.54069167035	51141.48742760507	50299.12271174908	48740.22070822941	47199.03741111452	45740.59495404491	44820.12513587034	44112.81329927642	43558.63789972642	42826.18076971301	41987.54565666413	41047.45670276598	39675.65057676869	38306.18082401206	37386.02710869575	36951.865735247615	36697.92660061856	36033.40167967213	34945.426991215456	33964.06518845181	32864.53259162049	32054.733725086357	30999.533466710276	29513.450441229517	27958.63437000349	26913.532386658055	25640.103649496312	24355.928361903858	22789.42338951861	20828.646510648585	17636.63442136691	15198.020852015103	13606.303788571737	11256.049253382775	8592.218653719747	6449.578171571205	4039.998612968278	1623.2099997322784
LDAL_III_H_18	17178.210763531268	17758.650423235984	19066.125026130692	19644.197478051243	20598.335162614963	22189.5417075709	24096.0707211027	26251.922422298565	28835.460204585965	31620.768249435358	34120.32476497618	36288.554873210625	38861.515032207055	40154.68552067541	41836.1412483479	43642.61833587133	44756.70485888943	46251.18396720923	47794.18610223731	48923.7994093804	50371.12417918625	51411.69052859194	52026.56731421343	51755.60291171254	51786.78274565796	51809.1690678309	52334.12946535623	52565.11639787521	52408.88620324964	52076.72553154042	52222.5215102598	52739.47794058119	52607.443788014825	52383.9207859476	52667.97152498545	52840.68684320554	52213.009033777336	52021.87228617764	51654.84885038064	51328.74399440283	51164.58800799192	51032.225294865006	49933.906451123104	49279.490147375625	49015.453681987965	48679.626291113585	48517.34964217661	48243.564665309364	48228.04526662445	48133.963310048166	47588.227116575625	47216.17444757131	47073.395844965344	46542.19322877635	46605.78753609498	46469.838355299384	46592.88584336821	46232.56074786102	45608.88923038189	45343.23171147178	45024.87252445626	44897.22586354691	44649.097103286294	44402.199609035604	43756.06219559656	42382.11607314093	40805.2588178565	39577.55644378861	38906.54400502892	38447.85503723026	38199.11332807616	38062.940777324744	37576.90999764376	36915.87698629343	35799.91941275588	34759.48930765506	34264.18360247701	33997.0165879144	33241.0547520225	32448.35870193218	31431.8317340629	30429.42841334787	29558.18215887317	28444.566906203152	27440.224457735574	26205.56507360486	25029.79499835151	24046.67430569503	22668.71456588568	20688.443254294554	19314.725193636295	17424.138946932817	14411.887181735301	12348.977995316003	11125.372929028572	9434.979116062324	7294.772383381752	5512.6745398663925	3352.7481910770994	1389.3150758381375
LDAL_III_H_3	21345.262381773086	23863.398408499772	29305.77495523813	31191.163533874154	32894.41538345946	34275.094954013926	36496.31695903768	38678.54244119884	41448.39096124032	43834.95554320784	45430.7618969028	47784.700942143914	50395.05561127319	52191.9533309589	54020.30298729605	55548.753822488725	57320.03014774194	59690.331548145405	61593.67027832338	62625.14188471707	64748.81745491123	65746.11439018261	65499.04034877515	65351.157345655185	65480.407206425516	64935.10997636536	65424.48411239817	65841.8885544549	65739.15537177629	65113.28058185681	64439.8561941049	63978.51100348911	64097.52117521106	63443.46729206785	63989.32579199967	64311.2887690727	63807.266980062566	63369.955542372474	61961.50895296555	61275.84741191716	61592.14098547035	61426.841896248	61047.17356339272	60344.29871885882	59923.020471963835	59176.20533318687	58859.56142515349	58443.85526193499	59266.36149511136	58942.32898279162	58082.31113290828	57998.38933188386	57569.88559125241	56849.24989824886	57382.76003584109	57161.263599525046	57015.89777490232	56914.655095639566	56344.7737289969	56212.184995335425	56215.6066928857	56152.96165197611	56360.0404834256	56271.27847536609	56197.89518224915	54458.662366001605	53470.30209920234	52461.12626841541	51884.98621793716	51235.10843449947	51040.81560649164	50424.3876534736	49155.554498369056	47459.03908147281	46491.83468440248	45456.68796500483	44181.45141475839	42965.698822364684	42307.48596846354	41443.42023209359	40276.36694136097	38764.65208400853	37653.09441461237	36058.79205416102	34545.073603882076	33395.22440868302	32275.552516750635	31143.269412334856	29389.542834098705	25804.973475228097	24475.897881628345	22332.532971904304	19340.450807818153	16736.06582926501	14522.697678038516	12033.01201764823	8647.700573124854	5694.789815417186	2635.2469395133717	1017.7982151952934
LDAL_III_H_4	23391.733699283806	24139.90389339317	24927.607430271542	25575.108292755125	26911.300941929556	29367.380840663063	31848.00002541641	34380.687803210174	36809.581825583584	39498.84122403096	42547.78087326644	45812.8956886191	49093.33700237079	50517.8770368662	52531.37397840713	55040.52889032957	56309.11143633352	58029.12680964958	59882.280058853314	60880.94792273068	62344.82000837881	63567.07815065292	63951.91938159121	63719.41431319726	64334.364389778486	64736.42332339594	65238.8048333318	65882.44103203545	65974.23329205492	65217.95894570761	65454.8184025036	66051.80155924885	66027.75539929408	65940.6000049849	66485.9240647308	66977.66128311782	66564.47545752994	66506.53448523853	66428.98139041483	66543.12976521434	66173.7334452606	65822.01842673671	65135.807789745995	64526.77204960488	64308.689563668086	63253.60556236786	62884.41429264052	62646.898480982374	62208.16805947121	61483.97459063606	60762.66213630955	60578.78343319484	60156.67029280585	59552.17694434887	58992.36701607662	58612.063853702595	58201.5727091227	57628.07237457091	56905.214382600105	57029.160289547544	56562.96508987202	56384.242735013584	56036.53027484122	55569.5759365487	54814.01640804467	53149.49612295095	51439.0403893416	49744.95700439997	48682.984178029044	47910.97009885959	47380.24479348329	46499.09515426343	45526.35123754575	44554.05259382664	43086.292693742645	41371.290037688756	40434.267739696494	40062.9417364547	39727.982723572364	39017.00318057833	37947.59067397472	36939.97560289079	35769.086578123766	34895.55338149136	33935.2554945541	32274.212279373714	30623.74646188246	29510.47010406791	28148.7926237636	26874.8104920383	25209.215852033663	23008.727926711195	19402.858152408873	16740.52279551999	15089.826919641417	12452.030482816695	9571.399712679979	7164.126853136461	4459.8115156677395	1803.0493507333545
LDAL_PF_A_1	47678.87478934008	50334.438993871496	52957.44682662035	55457.47332268608	57478.40743575134	63073.32083422149	67112.10546678683	71238.9389711076	82543.30791334485	89692.29081985561	96508.7056882974	104287.13359238415	110201.02967313716	114551.25034610205	119491.89646474345	125257.83198996837	127886.62871598436	133343.84260758635	139013.01916261844	143292.26073991682	146654.9436548729	150031.73554886752	151963.11647676217	152289.9660722289	152730.95470245846	153207.10109037298	153816.86295862985	153958.98980969208	153958.7088216428	153164.01636064827	152508.7547148207	152219.22310862565	151437.6288227246	150113.46562328143	149441.08472766168	149786.8304298074	148166.5451577729	147180.68672400035	142451.10092544553	140023.5485823329	139593.2322069739	139526.0560321265	138671.6721554306	137999.03875631938	137411.29113572	136800.83546649976	136508.44448364762	137985.49420519837	137985.78251674597	137317.74378676066	136221.5692816283	136504.63223434915	135637.61667185312	134934.37661525077	134349.7879415032	133451.83417519467	134529.4313696163	135964.1206500628	136642.8413740019	137388.1274313749	137674.20591726957	138827.03772095434	139029.94223458195	139698.79613680596	138911.29254217068	137148.24016348543	135190.04650216433	133525.80630949492	131704.2880233233	130471.51652434416	129645.67762336135	128645.10266588903	126567.07100128087	126792.22091017215	125002.76594570317	122404.84019837828	122210.12922829785	121405.04574619059	120130.30625903531	118802.75603823582	116434.16871294595	113670.44393557688	110937.07996433815	107924.2260955944	104886.5196021832	100459.3169797647	96207.40247812233	91213.83603727215	84574.22685689684	75797.16706514057	71480.06877232216	65143.39108411298	56947.136845242145	50973.2616737952	45765.890867980175	37874.42930564411	29913.427856160073	21374.21147213519	11622.030902815452	4196.6197492594965
LDAL_PF_A_18	20653.672099182288	21879.541784231013	23163.05537937724	24348.55372490302	25628.243216335537	29033.94392174993	31243.175833510184	33136.52326741644	35188.38614112869	37498.279046398624	40101.229166086414	44187.468476320464	46532.83602611267	47856.540550385704	49667.37624866533	51990.570392986454	53348.20815467963	55120.52205964333	56962.33933312753	58550.27976380733	60408.7731610611	62070.90772819715	62658.50725378006	62612.84001108512	63334.75209200886	63473.62469123861	63896.439004486	64090.61780349776	64404.961463828564	64037.8478975953	63970.93187565116	64153.051836051214	64212.691042752136	64071.368544982324	63833.47571830925	64066.11003945588	63754.076927833994	63241.43479105618	62282.84072118485	61965.2043512723	61812.32538340699	61426.23356581696	60998.29760108151	60621.58046422556	60616.18292994599	60219.33696565871	60053.155060037294	60736.02976398715	60974.147361519405	60744.297675373615	60293.07103898413	59951.038057740574	59509.41832751965	58980.91364570113	58239.576487432605	57058.39445445325	56863.505392051375	57570.82352868392	57910.539548361005	58286.42781113397	58203.01407274963	58321.05354626264	58239.06658709551	58293.532721967116	58129.41044824228	56998.1860413495	56043.482911696075	55397.86092826394	54676.04082824121	54320.34088575683	53784.65563297297	53274.51987405018	52546.1842738055	52126.6863808107	50976.09334545063	49884.30035860685	49316.31270186207	48439.6683994536	47668.52086241602	47121.86080429522	45868.42666952819	44236.78974531162	42950.80040022185	41473.667766592174	39907.28438225982	37978.354097571275	36074.9232822366	34076.10543761714	32656.82806814822	31198.988781003984	29686.382451529695	27335.42801432046	23528.640810606925	20899.517709449276	18800.32885626365	15483.230867575097	12317.541398792448	9054.402833603635	6059.8115159002145	2232.016152828
LDAL_PF_A_3	29259.368492834445	31083.046035502077	32905.438851385916	35197.132428793964	37044.8383784587	39792.65178418367	41958.57807424562	44359.575877164316	47512.80577741533	50603.63614563481	54652.41120846695	59575.385980748644	62397.21344693806	64122.14058310861	66087.03401047649	68058.05910593166	69153.89364332407	70930.4034621353	72686.44926008448	74403.11881399332	75983.42723979472	77435.324247219	78466.03950712061	78362.02815046631	78526.88390291079	78329.11306718898	78601.06931217005	78771.40164212708	79242.12644781615	79156.79024241185	79456.03725541319	79860.68089026955	79634.0084485114	78966.8897156973	78762.58697050209	79042.735443322	78671.26418883895	77916.61438693605	76976.49702655357	76304.30115603357	75645.24055882462	75411.06800009293	74429.43754195362	73397.65027935253	73345.82629187884	73240.67696799502	73105.57502067638	74391.62548557756	74328.69992149144	72486.84570460279	71140.07149381099	70413.04924278054	69847.08379957604	69277.7699315482	68585.51610127519	67109.12665138277	67215.6026270269	67434.44544866587	67733.2339153309	67948.18912361273	68142.7182832206	69022.51373129849	69218.47947769855	69433.63270814772	69123.62548360984	68096.97603948992	66878.35632675787	66232.21082956804	65315.88020973473	64741.96249065071	63889.77771513161	62458.686937564984	61380.05759265202	60708.30021942378	58622.63363896021	57135.93888977485	56998.891518099816	56637.53048770909	55952.4378655863	55298.47353770283	54231.562607071224	52665.67671572704	51089.18808108651	49243.721130674756	47547.71529530496	45700.05718547112	44391.61279216166	42379.95856464071	40779.11968291267	39049.45205032692	37577.92206623364	35521.13229948785	31073.482627627684	27318.451123576335	24663.761671253837	21046.42595679706	17176.622467198038	11917.046064078482	7489.541840070871	2734.498518370544
LDAL_PF_A_4	39032.28817439304	42766.156869691964	46454.17410147034	48993.15542099034	51769.08522762002	56080.47519063534	60255.84217557865	63765.12814876523	67582.01710828026	71146.37152941033	75238.55260916727	78473.3438763557	81362.9010062814	83036.25971746776	85421.44089604558	89246.96713514587	90246.5642581685	92582.82501774713	95359.69747202266	97603.09430587554	100026.4723020816	101959.36566015669	102134.08619411843	101579.83749288718	101621.49169224255	101295.79484747112	101019.00947860592	100710.27690761069	100821.60296174581	100311.57752601978	100223.56672370606	100040.78760876975	99658.96337060293	98449.3129057884	97701.0966409271	97726.82200632381	97279.72666033218	96511.76387506792	94428.15634395639	93604.35520423217	93069.81522210648	91942.00194733216	90835.89275826563	89556.68558225164	89100.25837176153	88690.94185764359	87867.18342828739	87631.17588067123	87673.57084477069	86910.83366869504	85637.47927390154	85157.84597668481	84290.05836030412	83558.95883594903	83392.3349639209	83009.53318008775	83124.45340098032	83022.23432770034	82405.19599679715	82497.43342472197	81704.7295469471	82164.17877583114	82133.7128088799	82019.4420415097	81633.63939486448	80024.2150728174	78363.66764404828	77359.86777414575	76045.73774307016	75483.43484296814	74793.239977173	74034.19395074518	72966.19178021787	72579.99932752698	70943.0440716132	69092.1188257395	68731.16651897227	67837.46913150673	66924.90675637602	65876.40905452456	64112.65239070297	62159.69356849915	60466.13372226112	58265.63406929837	56235.99076149358	54079.884912636684	51964.420449427074	49301.6990547119	46922.45297808608	44521.45964204729	42478.78276786639	39261.5193839016	33591.67495371124	29938.574690419995	26679.45682165251	22235.00251571137	17649.764870492894	12094.519275955212	6603.823465435693	2393.605719420955
LDAL_PF_H_1	37642.52254137871	38753.53269699353	39918.03030936869	39983.84365586263	40096.16561050123	42623.86039483806	44734.56698641936	46809.328109473325	56439.79180791586	61569.200971330516	66128.79622273191	69852.18581154657	73566.01846843437	76818.2063092907	80585.13703831055	83812.96960362578	85293.90310107378	89602.48673212978	94560.38287322415	97281.18873223945	99968.27898816939	102374.56298703728	103872.86267742112	104033.63799381735	104217.61052783794	104730.12516113762	105309.97464024332	105800.67126831782	105542.8533866851	104507.9986333346	103699.80388472484	103066.04726142364	102094.37531017514	100908.55810014586	100488.46462750563	100900.52853681117	98698.45504800003	97671.39735342191	91752.20984333371	89171.94238571533	89376.8098695268	88862.21731320942	88229.6613919502	87861.42271973242	87293.81038656335	86694.00988211129	86033.95504747964	86923.08948634418	86373.19994331029	85939.96240554302	85629.5454287698	85143.49445658714	84044.03887316206	83848.96486976156	83330.92568682965	82821.68647034044	83323.5124331593	83246.34587282529	82583.86718538615	82532.15735722122	82185.1446771428	82663.71801060998	82415.67649101136	82798.6514629339	82088.00383790972	81285.16660071781	79914.91494601741	78621.67557304808	77300.18957741451	76520.64907836706	76010.56108381964	74747.61724300464	72910.85086062617	72156.1719717013	71005.91843793474	69632.37165918424	70110.54577532265	69984.83523411307	69604.99897603977	68958.9213631821	67573.63075150111	66419.24063002414	64846.73278272425	63657.29363065738	62141.85042518654	58797.9068167618	56008.494449231075	54067.14514954602	48913.05129263924	41103.042390178736	37825.75913897604	33191.15432533111	28280.74269957751	24384.680886851947	21965.633531109463	18627.581160528745	14785.46895546743	11288.94279202193	4501.293027630004	1647.6964262926065
LDAL_PF_H_18	37000.861319763586	42333.579085107755	46392.42545154133	49719.12338199161	52922.383191563145	56911.89244202883	60555.027715277545	63598.74501296324	66160.14471956805	68873.44194602346	71634.52923030735	73908.24956711233	76221.01684871265	78333.35765320023	79127.97438114064	79387.88860777115	80522.7787572683	82078.18750409651	83875.93167692792	85728.67174322694	89092.24989508913	89914.50678728601	88908.72094391334	89282.30439826938	89866.2604448053	89365.00157391603	90651.88510184197	90866.78409357935	91138.79738914812	90798.52905018456	90598.49204927718	90523.25389928493	89900.7852481309	88848.78272173634	87000.15178584667	87275.84495373371	86422.92823999627	84929.16629464568	81938.48368747097	79509.53907732491	79019.05897616551	77776.95784900979	76466.96675292404	75943.2082466741	74947.11087827582	73396.66897101188	71830.7726950015	71328.47675460763	71382.76800102771	69973.81255524613	68277.36201843715	67417.08175032731	66244.9187993981	64261.25830605847	63699.69561508598	63031.91174718307	62360.692456618825	62198.515988390565	61759.656221668134	61418.00497453608	60369.9709348143	60174.48075020551	58948.59469096141	57874.737478589246	56852.62219393105	55050.093067295915	53792.301535797495	52711.05165007219	51825.90154884911	51584.194312281536	50600.654275947585	49618.34786582817	48887.05196600782	48140.38319203291	47069.3673665105	45955.31031285679	44879.79620798403	44219.1913017233	43892.81085961001	42997.79468627317	42251.03326671791	41431.76971344019	39950.493028196914	38775.09941011942	37826.667934755504	36174.61808449221	33915.98661408249	32649.833228138632	31508.87450084705	30135.387043885483	28275.14492663309	26159.65837072632	22644.0061407094	19437.831300338577	16593.321463413296	13736.68047523168	10514.15132264517	7180.655051195563	3901.052895629382	1368.061287043494
LDAL_PF_H_3	26018.012984656845	26959.835605248434	28061.52122538826	28552.412115533632	29287.202563385974	31339.882391865427	33233.59162791803	34963.60739554838	42240.42218419743	46195.66967729366	49674.33586384781	52288.51329652469	55103.314889409776	57372.79824026648	60211.807047873895	62370.29426081526	63511.266128218645	66365.52894357826	69708.00593687351	71888.17796051825	73882.74914244052	75511.76377727387	76765.57708425849	76870.94409683814	77081.94011638565	77590.14841667203	77977.33469682014	78644.05229350475	78633.45549276048	77798.0463146322	77275.19658460813	77254.7164139924	76923.3235137947	76287.72348286337	75786.82494631472	75812.81655756153	74242.60060900904	73597.34567282267	70702.83552143387	69293.2895698237	69933.00463741762	69813.62034314204	69680.15468146242	69423.85873626382	69199.31437689449	68678.54727166287	68340.76483742271	68903.91803829938	68677.75776295287	68712.23953684693	68630.87281767151	68148.44161865376	67546.22772826729	67374.09071629374	66946.27384323302	66484.70793668568	66425.53756162083	66333.91665613277	64394.575460926906	63344.550841167	64965.35982180009	65831.36712032917	65792.51731712997	66303.555698305	65979.82949205054	65229.77902244979	64143.51893695228	63158.09898035667	62310.43521949826	61697.11677487413	62034.74157668236	61530.790362346976	60339.09015083094	59401.782560880434	58310.51325634708	56543.21941875425	56749.247509899265	56592.54847275323	56199.48198847609	55501.62203585006	54050.589098691395	52859.66483703622	51818.00001947822	51034.967945661265	49364.300659335604	46806.57065717415	44521.90582994517	42874.09202618762	38624.86916756747	32735.101987214784	30516.708579341215	27549.377374136384	23866.011087368348	20812.80134778058	18295.306142961785	15246.745703219207	11832.269962290207	8554.735704928456	3758.1510503132704	1361.040190081645
LDAL_PF_H_4	21311.20816642812	22975.50289614105	24353.57492310197	25152.266052080315	26511.905943524263	28774.737196741356	31276.066482291793	33593.52978393892	37688.42140050244	40461.83664855239	43316.43849245778	45507.81589236927	48126.46929299284	50127.234016593335	52163.34854114369	54177.15758064101	55328.592135431085	57230.44255013864	59518.5052655409	61163.05514421072	63498.229304083616	64904.55964699511	64924.11702034987	64721.42273441568	65007.83700440977	65141.77292083516	65393.3541072872	65712.75762845119	65714.25148241322	64926.95529219411	64518.95732279251	64027.502601821434	63764.710667098625	63382.57614972895	63041.908498723	63084.38589021083	62301.39153267903	61454.607064852054	59067.68169255713	57827.40071678706	57701.56952852427	57095.39876779119	56682.498552955316	56101.719095685075	55629.065362684516	55061.21701685795	54603.732229926	54585.186327793854	54509.48091399532	54375.18221822732	53967.14187290752	53900.36875956739	53497.13673789238	53194.5602926854	53351.52629106249	53299.32388886564	53385.74579231777	53325.076896928535	52927.160932709274	52959.90471661273	52962.75330247203	53264.49876454166	53326.67710783697	53272.482433582125	52893.729979084375	52030.10105913957	51336.72481887521	50206.06115784244	49527.67499625346	49071.650222612334	49029.09056714391	48678.19051139818	48006.76914130696	47370.150790016494	46541.4856847285	45548.702519563274	45694.85448367857	45841.59068631609	45634.42078414266	45114.93713127495	44257.771568626114	43016.63980507675	41941.96321433376	40850.88394535483	39523.879659840706	37661.17748589111	35600.23801239857	33972.32987572032	31494.541765996917	28279.345868679302	26297.806236324006	23235.77663319897	19826.217247659035	16923.957832108958	14489.234430097327	11891.382351678974	9099.452480779843	6499.46775610558	3015.766643229633	1089.5777458040461
