"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Vcard_DToL15383",574.823040558996,-0.353509112444855,0.333365769235323,-1.06042414989318,0.288951680264334,0.929824375760405
"Vcard_DToL15387",579.975654251545,-0.388096018086091,0.331665402620602,-1.17014320764123,0.241943343036377,0.929824375760405
"Vcard_DToL15388",341.972197496348,-0.473519761275676,0.392398583486427,-1.20673157652225,0.227535534361239,0.929824375760405
"Vcard_DToL15389",708.741325812413,0.117767382550417,0.263408368815119,0.447090512272505,0.654809709114709,0.955717748845665
"Vcard_DToL15390",3372.16236484102,-0.135017194968067,0.290530088967802,-0.464727063030745,0.642126925336432,0.954549451960669
"Vcard_DToL15391",152.081712846402,0.0514154116713863,0.347268994158659,0.148056441940497,0.882298224798434,0.987398108209145
"Vcard_DToL15405",390.598612971486,0.535020768262377,0.360673487455747,1.48339367009343,0.137969848220071,0.929824375760405
"Vcard_DToL15407",1.10964253067224,-1.16485790029995,2.96054482294133,-0.393460653347804,0.693979279440887,0.962176406286853
"Vcard_DToL15408",34.9141237780948,0.466741847738806,0.746614703254333,0.625144195130873,0.531876423934486,0.944909312426386
"Vcard_DToL15409",13.7925043292858,1.71603239128232,3.83830524245547,0.44708075123919,0.654816756552618,0.955717748845665
"Vcard_DToL15410",10.2528514494994,0.969861203026203,3.83925565355586,0.252616988954078,0.800564200454416,0.978618575584372
"Vcard_DToL15411",551.522241878545,0.460263275207609,0.272968136941088,1.68614286035495,0.0917682863811305,0.929824375760405
"Vcard_DToL15412",1042.84509502098,0.854765187714723,0.46853840860406,1.82432255716531,0.0681033221584897,0.929824375760405
"Vcard_DToL15413",887.021834842292,0.347450369906174,0.249003302174299,1.39536450670427,0.162905948796809,0.929824375760405
"Vcard_DToL15414",46439.1038227946,0.424359169544826,0.415175325769087,1.02212039879472,0.30672391959391,0.929824375760405
"Vcard_DToL15416",22.011835333943,0.107895763108682,0.742697285883491,0.145275558642081,0.884493311366983,0.987398108209145
"Vcard_DToL15417",136.096353527459,-0.455355958009981,0.450364936158345,-1.01108217236939,0.311977102225341,0.929824375760405
"Vcard_DToL15418",100.595652714947,-0.0113341023342648,0.471877357594128,-0.0240191697097989,0.980837317900361,0.997845668348995
"Vcard_DToL15419",359.495685212127,-0.755616658703698,0.471261301860981,-1.60339212178003,0.108848109283812,0.929824375760405
"Vcard_DToL15420",22.8045632633557,0.0852217339873737,0.618586020504423,0.137768606406398,0.890423296182004,0.987398108209145
"Vcard_DToL15421",70.1769876342369,-0.21113904744575,0.444248322224202,-0.475272582659734,0.634592698550078,0.953834378848522
"Vcard_DToL15422",18.1500837683414,0.223649016580143,0.685292508246546,0.326355554582659,0.744155360490714,0.969516873413456
"Vcard_DToL15423",190.599345487127,-0.446885887086858,0.449487836166715,-0.994211302574844,0.320120006638887,0.929824375760405
"Vcard_DToL15424",1.48374555342159,1.6779445690882,2.28434663782862,0.734540258164657,0.462619533484609,0.935692754448769
"Vcard_DToL15425",104.607902032612,0.324519744683336,0.602346086414627,0.538759613455762,0.590052733976593,0.949885168510821
"Vcard_DToL15427",99.9955059502263,-0.656329783157657,0.519533910242152,-1.26330499360811,0.206479592321721,0.929824375760405
"Vcard_DToL15429",181.931953585954,0.181735074168384,0.498759956412935,0.364373827192176,0.715578876979525,0.964129507399567
"Vcard_DToL15431",1422.31775888665,0.294133575270207,0.274285937544508,1.07236112030891,0.283557863911865,0.929824375760405
"Vcard_DToL15432",966.769604444107,0.491369113588106,0.373554866278758,1.31538672881705,0.188379963415671,0.929824375760405
"Vcard_DToL15433",3.01296371829149,-1.45637197648785,2.19299516061341,-0.664101773977688,0.506625174831071,0.941212413861274
"Vcard_DToL15434",2.01796207137542,1.95836247703015,1.97752532498516,0.990309682655946,0.322022775319271,0.929824375760405
"Vcard_DToL15435",1319.81117951185,-0.324745210824979,0.29537715787285,-1.09942560610855,0.271582466878272,0.929824375760405
"Vcard_DToL15436",260.088888121665,0.65132665349121,0.466785700580417,1.39534405762929,0.162912112264211,0.929824375760405
"Vcard_DToL15438",99.7389007412347,0.780583966006289,0.669227976923207,1.16639470094338,0.243454900017545,0.929824375760405
"Vcard_DToL15445",8259.61429939147,-0.415489956752371,0.390567467051199,-1.06381097199247,0.287414339880632,0.929824375760405
"Vcard_DToL15446",3265.52145086602,0.196812625743429,0.329623499048571,0.597083115468134,0.550451890200379,0.947672818666873
"Vcard_DToL15448",182.704211893466,0.344938711838229,0.32736878231452,1.05367014349838,0.292033962795316,0.929824375760405
"Vcard_DToL15456",8.67633281225425,1.46890850813236,1.10117539309672,1.33394599746867,0.18222155534396,0.929824375760405
"Vcard_DToL15457",1971.93605643492,-0.612063124077423,0.449786115957795,-1.36078705491846,0.17358099397131,0.929824375760405
"Vcard_DToL15458",45.9060349216824,2.04929099556817,1.09534549269779,1.87090832000491,0.0613577896079778,0.929824375760405
"Vcard_DToL15459",534.260314624803,-0.528965110519899,0.395283190264917,-1.33819277810774,0.180833602715676,0.929824375760405
"Vcard_DToL15460",3760.38515844184,0.307114578399994,0.524362685774199,0.585691138465645,0.558083090148893,0.947672818666873
"Vcard_DToL15461",697.624424602562,-0.220450847467704,0.334502439981811,-0.659041074497668,0.509869392988518,0.941389396953851
"Vcard_DToL15464",198.768969771048,-0.490025079667928,0.473977909364435,-1.03385636753622,0.301203315495179,0.929824375760405
"Vcard_DToL15465",3.75077266485352,-1.64468446982448,1.52768740020209,-1.07658443056277,0.281665962936816,0.929824375760405
"Vcard_DToL15470",810.351181011512,0.0499764979540621,0.320644651073751,0.155862565574397,0.876141352969619,0.987398108209145
"Vcard_DToL15471",214.087567094607,-0.43244944026532,0.442294918051866,-0.977740016028419,0.328202924976685,0.929824375760405
"Vcard_DToL15473",223.464389969673,-0.083144516066435,0.311968891056649,-0.266515407304946,0.78984229506485,0.977896813096417
"Vcard_DToL15475",150.418909056656,0.276262357508282,0.464049424942804,0.595329597795176,0.551623175185656,0.947672818666873
"Vcard_DToL15476",197.313791270261,0.414081995683889,0.323032282253029,1.2818594872185,0.19989194184366,0.929824375760405
"Vcard_DToL15477",34.7799925218373,-1.09221001362957,0.753714484878371,-1.44910312265768,0.14730878611479,0.929824375760405
"Vcard_DToL15478",67.7602372181451,0.193083316055033,0.565934329003866,0.341176186280995,0.732970949528765,0.968207964008387
"Vcard_DToL15479",698.62632105974,0.310899562518355,0.357793566862279,0.868935585524449,0.384882364170381,0.930670470177359
"Vcard_DToL15480",542.435196391939,0.18831913539866,0.367888561621974,0.511891792907029,0.60872674235973,0.951070207933287
"Vcard_DToL15481",331.672187463123,-0.0774713872971894,0.283236786545085,-0.273521629171774,0.784452268338168,0.976596520088465
"Vcard_DToL15482",93.8374446996748,0.634293814250348,0.556823618148091,1.13912878975915,0.254649441141335,0.929824375760405
"Vcard_DToL15484",184.718933425884,-0.0900845621306267,0.459184788105911,-0.196183681306639,0.844466400300095,0.982672364236702
"Vcard_DToL15486",1100.20672945415,1.14839943958347,1.14084812788626,1.00661903325485,0.314117884365914,0.929824375760405
"Vcard_DToL15487",2.7656620318248,1.16801044137544,1.92258168995433,0.60752187929304,0.54350462717434,0.947672818666873
"Vcard_DToL15491",662.487628230475,-0.30747649249672,0.289744870392575,-1.06119736332215,0.288600217407561,0.929824375760405
"Vcard_DToL15492",521.812784309493,0.713575364474497,0.45676418677956,1.56224017803497,0.118231418818524,0.929824375760405
"Vcard_DToL15496",3.2564839369079,2.29525751507918,1.71618622343335,1.33741751549978,0.18108639020754,0.929824375760405
"Vcard_DToL15498",128.684604552402,0.122555575701854,0.381796519660659,0.320997100263725,0.748212588377951,0.970897413731525
